arquivo;ano_mes;sumario;ementa;informacoes;area_tematica;decisao_tipo;decisao_numero;decisao_ano;assunto_agrupado;rank;prioridade
Boletim de Jurisprudência TCE-PI - julho 2020 FINAL.docx;2020-07;Transparência. Portal da transparência desatualizado.;"DESPESA. CONTAS VINCULADAS. PORTAL DA TRANSPARÊNCIA. FALHAS.
1) O Art. 5º da Resolução TCE nº 27/2016 aponta que os dados eletrônicos deverão apresentar-se em inteira conformidade com as informações dos documentos físicos que integram a prestação de contas. 
2) É imprescindível a manutenção de meio eletrônico capaz de comunicar nos prazos devidos todas as informações a sociedade, a qual é a destinatária das políticas públicas e real titular do patrimônio governamental. ";(Prestação de Contas. Processo  – Relator: Cons. Subst Delano Carneiro da Cunha Câmara. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 49/20 publicado no );TRANSPARENCIA;parecer;49;2020.0;OUTROS;13;13
Boletim de Jurisprudência TCE-PI - Setembro - 18.docx;2018-09;Transparência. Lei de acesso à informação. Portal da Transparência. Ausência de informações primárias.;"PESSOAL. ATRASO NO PAGAMENTO DE SALÁRIO DOS SERVIDORES. COMPROVAÇÃO DO ATRASO EM RELAÇÃO AO MÊS DE DEZEMBRO. DESCUMPRIMENTO DA LEI DE ACESSO À INFORMAÇÃO. REPERCUSSÃO NEGATIVA NO JULGAMENTO DAS CONTAS.
Embora a Prefeitura em análise disponha de portal eletrônico, a partir da análise deste, a Divisão Técnica constatou que o mesmo é carecedor de informações primárias que devem ser disponibilizadas à sociedade, o que configura manifesto descumprimento ao direito fundamental de acesso às informações e aos arts. 48, 48-A e inciso III do art. 73-B, todos da LRF, Lei nº 12.527/2011, e Instrução Normativa n° 03/2015, bem como óbice à transparência das contas públicas.
Portanto, a repercussão negativa dos fatos denunciados, no julgamento da prestação de contas do respectivo órgão, referente ao exercício de 2017, é medida que se impõe. ";(Denúncia. Processo  – Relator: Cons. Joaquim Kennedy Nogueira Barros. Segunda Câmara. Decisão Unânime. Acórdão nº 1.460/18 publicado no );TRANSPARENCIA;acordao;1460;2018.0;OUTROS;13;13
Boletim de Jurisprudência TCE-PI - Outubro 2020.docx;2020-10;Transparência. Descumprimento dos preceitos legais constantes na lei nacional de acesso à informação – lei nº 12.527/2011.;"REPRESENTAÇÃO. DESCUMPRIMENTO DOS PRECEITOS LEGAIS CONSTANTES NA LEI NACIONAL DE ACESSO À INFORMAÇÃO – LEI Nº 12.527/2011. 
Os entes e órgãos públicos têm o dever de garantir o livre acesso à informação, inclusive por meio da internet, conforme estabelece a Lei nº 12.527, de novembro de 2011, regulamentada nesta Corte de Contas pela Instrução Normativa nº 03/2015. ";(Prestação de Contas. Processo  – Relatora: Consª. Waltânia Maria Nogueira de Sousa Leal Alvarenga. Segunda Câmara. Decisão Unânime. Acórdão nº 1.354/2020 publicado no );TRANSPARENCIA;acordao;1354;2020.0;OUTROS;13;13
Boletim de Jurisprudência TCE-PI - Dezembro-18 (definitivo).docx;2018-12;Transparência. Aplicação irregular de recursos. Obrigatoriedade de trânsito de recursos por meio de conta específica.;"AUSÊNCIA DE JUSTIFICATIVAS POR PARTE DO GESTOR. INCONSTITUCIONALIDADE NO PAGAMENTO DE PENSÃO VITALÍCIA A CÔNJUGE SUPÉRSTITE. CONSTATAÇÃO DE DESVIO DE FINALIDADE CONSTATADO, ENSEJANDO IMPUTAÇÃO DE DÉBITO. APLICAÇÃO DE MULTA PELO CONJUNTO DE IRREGULARIDADES APURADAS.
1. Aplicação de recursos provenientes de programas de forma irregular, descumprindo a obrigatoriedade de transitar os recursos recebidos pelo programa através de conta específica, o que prejudica, sobremaneira, a fiscalização da utilização de tais verbas pelos órgãos de controle e pela sociedade em geral.
2. É inconstitucional o pagamento de pensão vitalícia a cônjuge supérstite de ex-prefeitos do município de Matias Olímpio, conforme jurisprudência consolidada no STF – ADI nº 3.853/MS e AD 
3. Irregularidade na Forma de Movimentação Financeira dos Recursos Públicos, haja vista o descumprimento aos artigos 1º e 2º do Decreto Federal nº 7.507/2011, em decorrência do emprego diverso de sua finalidade do montante, imputando ao gestor débito no montante de R$ 1.541.177,44 (um milhão, quinhentos e quarenta e um mil, cento e setenta e sete reais e quarenta e quatro centavos).
4. Aplicação de multa ao gestor em decorrência do conjunto de irregularidades constatadas, conforme previsão do art. 79, II e VIII, da Lei nº 5.888/09.";(Tomada de Contas Especial. Processo  – Relator: Cons. Luciano Nunes Santos. Primeira Câmara. Decisão Unânime. Acórdão nº 1.803/18 publicado no );TRANSPARENCIA;acordao;1803;2018.0;OUTROS;13;13
Boletim de Jurisprudência TCE-PI - julho 2020 FINAL.docx;2020-07;Receita. Déficit na arrecadação tributária.;"CONTAS DE GOVERNO. ATRASO NO ENVIO DE PEÇAS. DÉFICIT NA ARRECADAÇÃO TRIBUTÁRIA. AUSÊNCIA DE TRANSPARÊNCIA.
1. O atraso no envio de prestação de contas compromete a fiscalização exercida por este Tribunal, além de violar normativos desta Corte de Contas. 
1. No que tange ao baixo incremento da receita tributária, atente-se que a LC nº 101/2000 (LRF), em seu art. 11, estabelece vedações ao ente que se omite quanto à instituição, previsão e efetiva arrecadação dos tributos de sua competência constitucional. 
2. A baixa avaliação do portal da transparência municipal demonstra deficiência na publicidade dos atos da administração municipal, dificultando o controle popular e a participação do cidadão na administração.";(Prestação de Contas. Processo 8 – Relatora: Consª. Waltânia Maria Nogueira de Sousa Leal Alvarenga. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 026/20 publicado no );RECEITA;parecer;26;2020.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - Agosto-Dezembro - 17 - Consolidação semestral..docx;2017-12;Receita. Divergência no registro da COSIP.;"EMENTA: RECEITA. DIVERGÊNCIA NO REGISTRO DA COSIP. REPERCUSSÃO PARCIALMENTE NEGATIVA.
A compensação da COSIP nas faturas da Eletrobrás não sana totalmente a falha de divergência do registro da mesma, tendo em vista que a necessidade de registro do valor total da receita arrecadada com a contribuição, bem como da despesa total realizada com o pagamento das faturas são indispensáveis para a análise da prestação de contas.";(Prestação de Contas. Processo  – Relator: Cons. Substituto Delano Carneiro da Cunha Câmara. Primeira Câmara. Decisão unânime. Acórdão nº 2357/17 publicado no );RECEITA;acordao;2357;2017.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - Agosto-Dezembro - 17 - Consolidação semestral..docx;2017-12;Receita. Irregularidade em transferências de recursos do FPM para contas do FUNDEB.;"EMENTA. RECEITA. IRREGULARIDADES EM TRANSFERÊNCIAS DO FPM PARA O FUNDEB.
1.	 O procedimento de fazer transferências da conta do FPM para a conta do FUNDEB, a título de ajuda para custear as despesas do referido fundo, não tem amparo legal, visto que a conta do FUNDEB é destinada à movimentação exclusiva dos recursos oriundos do FUNDEB, não se admitindo repasses de recursos próprios para cobrir despesas vinculadas àquele fundo, no máximo, se admite créditos relativo à devolução de despesas executadas indevidamente com recursos do fundo.";(Inspeção Extraordinária. Processo  – Relator: Cons. Subst. Jaylson Fabianh Lopes Campelo. Primeira Câmara. Decisão unânime. Acórdão nº 2.467/2017 publicado no );RECEITA;acordao;2467;2017.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - Julho - 18.docx;2018-07;Receita. Déficit na receita total arrecadada. Não aplicação de multa.;"PRESTAÇÃO DE CONTAS. DÉFICIT NA RECEITA TOTAL ARRECADADA. REPERCUSSÃO PARCIALMENTE NEGATIVA. SEM APLICAÇÃO DE MULTA.
1.	A ocorrência de déficit na receita total arrecadada (única falha constatada na análise da prestação de contas) enseja em repercussão parcialmente negativa no julgamento. No entanto, tal irregularidade não é fator essencial para aplicação de multa.";(Prestação de Contas. Processo  – Relator: Cons. Abelardo Pio Vilanova e Silva. Primeira Câmara. Decisão Unânime. Acórdão nº 1135/18 publicado no );RECEITA;acordao;1135;2018.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - Novembro - 18.docx;2018-11;Receita. Contabilização a menor da COSIP.;"PRESTAÇÃO DE CONTAS MUNICIPAL. CONTAS DE GOVERNO. INGRESSO EXTEMPORÂNEO DAS PEÇAS ORÇAMENTÁRIAS. AUSÊNCIA DE PUBLICAÇÕES DE DECRETOS DE ABERTURA DE CRÉDITOS ADICIONAIS. PEÇAS AUSENTES. CONTABILIZAÇÃO A MENOR DA COSIP.
As peças orçamentarias deveram ser enviadas nos prazos estabelecidos pela Resolução nº 039/2015. A infração foi relativizada já que os atrasos foram verificados após as rejeições das peças encaminhadas inicialmente.
Segundo o art. 4º da IN TCE/PI nº 03/2015 “as das leis, decretos e atos normativos em geral, que devem ocorrer dentro do prazo de 10 (dez) dias a partir da ultimação de sua edição, conterão seu texto integral e os respectivos anexos”.
A Resolução n° 39/15 em seu artigo 11 é clara quando diz que o envio dessas documentações é de responsabilidade do titular do Poder Executivo e é também clara ao estabelecer os prazos de envio. Apenas sobre uma das peças listadas foi acatado os argumentos da defesa.
Apesar de reconhecer que a Eletrobrás realiza espécie de compensação entre os créditos da COSIP e os valores devidos de faturas pelas Prefeituras, entretanto, o ente não poderia se furtar de registrar contabilmente o valor total dessa receita e não só o valor líquido recebido, em respeito ao Princípio do Orçamento Bruto (art. 6º da Lei nº 4320/64).";(Prestação de Contas. Processo  – Relatora: Cons.ª Lílian de Almeida Veloso Nunes Martins. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 134/18 publicado no );RECEITA;parecer;134;2018.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - Outubro 2020.docx;2020-10;Receita. Ausência de incremento da receita tributária do município ao longo dos 4 anos.;"RECEITA TRIBUTÁRIA. FUNDEB. PORTAL DA TRANSPARÊNCIA. IRREGULARIDADES. 
Verificou-se que não houve o incremento da receita tributária do município ao longo dos últimos 4 anos. Foi constatado redução na arrecadação da receita tributária, fato que se mostra em desconformidade ao art. 11 da Lei Complementar nº 101/2000.
Constatou-se que o indicador “máximo de 5% não aplicado no exercício”, apurado apresenta valor negativo, indicando que o ente pode possuir restos a pagar inscritos no exercício sem disponibilidade financeira de recursos do FUNDEB e/ou despesas custeadas com superávit financeiro do exercício anterior do FUNDEB não informados corretamente nas prestações de contas enviadas a este Tribunal. ";(Prestação de Contas. Processo  – Relator: Cons. Subst. Delano Carneiro da Cunha Câmara. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 112/2020 publicado no );RECEITA;parecer;112;2020.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Receita. Insuficiência na arrecadação da receita tributária.;"PRESTAÇÃO DE CONTAS. INSUFICIÊNCIA NA ARRECADAÇÃO DA RECEITA TRIBUTÁRIA. IRREGULARIDADE. 
1. Para uma gestão fiscal ser caracterizada como eficaz, não é só fazer a instituição e a previsão, mas sim a efetiva arrecadação de todos os tributos da competência constitucional desse ente da Federação, consoante estipulado no art. 11, da LRF. ";(Prestação de Contas. Processo  – Relator: Cons. Subst. Jaylson Fabiahn Lopes Campelo. Primeira Câmara. Decisão unânime. Parecer Prévio nº 102/20 publicado no );RECEITA;parecer;102;2020.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - agosto 2020.docx;2020-08;Receita. Insuficiência na arrecadação da receita tributária.;"PRESTAÇÃO DE CONTAS. INSUFICIÊNCIA NA ARRECADAÇÃO DA RECEITA TRIBUTÁRIA. IRREGULARIDADE. 
1. Não basta só a publicação de Lei Complementar com o fito de incrementar a receita própria do município, é necessário que o ente municipal passe efetivamente promover a arrecadação dos tributos de sua competência constitucional.";(Prestação de Contas. Processo  – Relator: Cons. Subst. Jaylson Fabiahn Lopes Campelo. Primeira Câmara. Decisão unânime. Parecer Prévio nº 101/20 publicado no );RECEITA;parecer;101;2020.0;OUTROS;14;14
Boletim de Jurisprudência TCE-PI - julho 2020 FINAL.docx;2020-07;Orçamento. Contrarreação do Princípio da Exatidão. Eficiência do orçamento para o instrumento de programação, gerência e controle.;"ANÁLISE DE PRESTAÇÃO DE CONTAS. IRREGULARIDADES IMPUTADOS AO SECRETÁRIO DE PLANEJAMENTO. 
De acordo com o princípio da exatidão as estimativas orçamentárias devem ser tão exatas quanto possível, de modo a permitir efetivamente que o orçamento sirva com instrumento de programação, gerência e controle. ";(Prestação de Contas. Processo 7 – Relator: Consª. Waltânia Maria Nogueira de Sousa Leal Alvarenga. Segunda Câmara. Decisão por maioria. Acórdão nº 558/20 publicado no );ORCAMENTO;acordao;558;2020.0;OUTROS;15;15
Boletim de Jurisprudência TCE-PI - Setembro 2020.docx;2020-09;Orçamento. Atraso injustificado na aprovação da Lei Orçamentária Anual.;"DESPESA. ATRASO NA APROVAÇÃO DA LEI ORÇAMENTÁRIA ANUAL. IRREGULARIDADE.
1. O atraso injustificado na aprovação da Lei Orçamentária Anual configura uma irregularidade, repercutindo negativamente no julgamento de Denúncia ou Prestação de Contas.";(Denúncia. Processo  – Relator: Cons. Subst. Jaylson Fabianh Lopes Campelo. Primeira Câmara. Decisão Unânime. Acórdão nº 1.392/20 publicado no );ORCAMENTO;acordao;1392;2020.0;OUTROS;15;15
Boletim de Jurisprudência TCE-PI - Setembro 2020.docx;2020-09;Orçamento. Equilíbrio na execução orçamentária. Descumprimento dos limites constitucionais mínimos de gastos com manutenção e desenvolvimento do ensino. Divergências de dados no preenchimento de informações tanto no SIOPE como no SIOPS;"CONTAS DE GOVERNO. PREFEITURA MUNICIPAL DE QUEIMADA NOVA. EXERCÍCIO 2017. 
1 – Execução Orçamentária, verificou-se que houve o equilíbrio tanto entre a previsão e a execução orçamentária, bem como entre a as receitas e despesas realizadas. 
2 – Divergências de dados no preenchimento de informações tanto no SIOPE como no SIOPS, que resultaram em diferentes índices da aplicação de recursos em educação e saúde, demonstrou que a gestão não vem obedecendo o disposto no art. 5º da Resolução TCE-PI nº 27/2016. 
3 - Limites Constitucionais, município não cumpriu com o mínimo de gastos com manutenção e desenvolvimento do ensino exigido pelo art. 212 da CF. Trata-se, portanto, de falha de natureza grave, que de acordo com a Súmula nº 07 do Tribunal de Contas do Estado do Piauí tem o condão por si só de reprovação das contas de governo 
4 - IEGM, ficou demostrado que na avaliação por índices temáticos o município se manteve dentro da média dos demais municípios do Estado, com exceção do i-Educ, que obteve avaliação C, ficando abaixo da média verificada que foi C+. Nessa abordagem verifica-se a necessidade do aprimoramento da gestão na melhoria da efetividade das políticas públicas, subdivididas pelas áreas temáticas avaliadas. 5 - IDEB, ficou demostrado que na avaliação por índices temáticos o município se manteve dentro da média dos demais municípios do Estado, com exceção do i-Educ, que obteve avaliação C, ficando abaixo da média verificada que foi C+. Nessa abordagem verifica-se a necessidade do aprimoramento da gestão na melhoria da efetividade das políticas públicas, subdivididas pelas áreas temáticas avaliadas.
6 - Portal da transparência, apesar de incialmente o município ter obtido uma nota baixa (2,77) na avaliação da CGU, em face das inconformidades em vários itens, a falha foi amenizada, tendo em vista que o gestor promoveu, em seguida, as implementações dos itens ausentes, conforme a observou a DFAM. ";(Prestação de Contas. Processo  – Relatora: Consª. Lilian de Almeida Veloso Nunes Martins. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 109/2020 publicado no );ORCAMENTO;parecer;109;2020.0;OUTROS;15;15
Boletim de Jurisprudência TCE-PI - Setembro 2020.docx;2020-09;Orçamento. Equilíbrio na execução orçamentária. Cumprimentos de todos os índices constitucionais e legais. Equilíbrio na execução orçamentária.  Notas no IEGM acima da média dos municípios. IDEB acima do projetado.;"CONTAS DE GOVERNO. PREFEITURA MUNICIPAL DE OEIRAS/PI. EXERCÍCIO 2017. 
1 – Execução Orçamentária, verificou-se que houve o equilíbrio tanto entre a previsão e a execução orçamentária, bem como entre a as receitas e despesas realizadas. 
3 - Limites Constitucionais, cumprimento de todos os índices constitucionais e legais das despesas com pessoal, saúde e educação do município no período, bem como abertura de créditos adicionais suplementares e repasse da Prefeitura para a Câmara dentro dos limites autorizados. 
4 - IEGM, apresentou, em sua maioria, notas bem acima da média geral dos municípios (B), com destaque para i-Amb, que alcançou nota (A). Só quanto aos itens, i-Gov TI e i-Planejamento, o município demonstrou que necessita de alguma melhoria, tendo em vista que as notas obtidas, estão na faixa de resultado “baixo nível de adequação”, que comparativamente aos demais municípios, corresponde à média desses (C). 
5 - IDEB, superou bem a meta projetada em relação aos anos iniciais, atingindo a nota 7,1, ultrapassando em 51,06%, a meta esperada para o ano de 2017, demonstrando uma significativa evolução em relação ao IDEB, observado em 2015. Também em relação aos anos finais, o município atingiu a nota 5.8, ultrapassando em 23,40% a meta esperada para aquele ano, indicando assim, a preocupação e dedicação do gestor, na melhoria da educação básica da municipalidade. 
6 - Portal da transparência, dentre todos os itens analisados conforme o anexo I da Instrução Normativa TCE nº 02/2016, apenas 6 itens foram considerados insatisfatórios, impropriedade que mereceu reparo imediato, conforme relatado pela defesa, demonstrando uma avaliação majoritariamente positiva desse importante instrumento de transparência pública e controle social.";(Prestação de Contas. Processo  – Relatora: Consª. Lilian de Almeida Veloso Nunes Martins. Segunda Câmara. Decisão Unânime. Parecer Prévio nº 110/2020 publicado no );ORCAMENTO;parecer;110;2020.0;OUTROS;15;15
